week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,Outbreak
44,20,693,15,10.0,1.0,13,9,2012,19.1943294,72.9701779,0.9996545403,10.907142857142857,298.085,0
44,1,763,0,78.0,0.0,7,12,2012,18.1120819,83.40521962,6.98e-05,13.0,299.8066666,1
44,3,660,7,235.0,0.0,13,10,2012,26.76777075,92.70140886,0.6064869678,27.0,299.145,1
44,20,512,0,102.0,0.0,29,11,2012,18.16984395,76.11796321,0.01367871891,7.0,305.372,1
45,1,26,6,23.0,0.0,20,12,2012,14.6546235,77.55625984,9.79e-05,6.0,306.06,0
45,1,774,0,45.0,0.0,17,12,2012,16.63713765,81.58909666,0.001204859045,10.907142857142857,301.31333340000003,0
45,11,681,0,26.0,0.0,16,12,2012,21.19177615,72.95441578,7.36e-05,8.0,303.3233334,0
45,20,195,7,12.0,0.0,17,12,2012,21.13170235,74.48990147,6.8e-05,10.907142857142857,307.344,0
45,20,693,7,10.0,1.0,1,10,2012,19.1943294,72.9701779,0.254787485,25.0,301.89,0
45,26,543,7,7303.0,0.0,8,10,2012,11.9340568,79.8306447,0.04078485679,11.0,307.34000000000003,1
46,3,314,0,15.0,0.0,19,12,2012,26.7577925,94.2079645,0.02919107386,30.0,292.8566666,0
46,16,271,0,12.0,0.0,26,12,2012,13.0070817,76.0992703,0.0001266356137,10.907142857142857,301.564,0
46,30,573,7,14.0,0.0,23,12,2012,9.3895523,78.85907072,0.4621250320674176,4.0,301.53000000000003,0
46,30,573,7,17.0,0.0,19,12,2012,9.3895523,78.85907072,0.4621250320674176,4.0,301.425,0
46,30,573,7,25.0,0.0,24,12,2012,9.3895523,78.85907072,0.4621250320674176,4.0,301.2066666,0
10,11,488,0,16.0,0.0,29,12,2010,21.8678464,73.5025585,0.0001274969872,9.0,302.06,0
10,25,551,0,20.0,0.0,2,1,2011,19.8076083,85.8252538,4.94e-05,7.0,297.7766666,0
10,3,314,6,5.0,1.0,19,12,2010,26.7577925,94.2079645,0.002555440834,10.907142857142857,295.0733334,0
10,11,315,0,26.0,0.0,14,12,2010,21.5174104,70.4642754,5.69e-05,10.0,301.144,0
10,11,315,0,97.0,0.0,14,12,2010,21.5174104,70.4642754,5.69e-05,10.0,301.144,1
21,11,681,0,12.0,0.0,4,1,2011,21.19177615,72.95441578,0.0001914493211,8.0,299.896,0
21,16,145,0,24.0,0.0,2,1,2011,13.318014,75.7738743,0.006727641584,16.0,298.24,0
21,16,635,7,28.0,0.0,3,1,2011,13.9326093,75.574978,0.0003410643847,8.0,301.44,0
21,30,746,6,12.0,0.0,3,1,2011,12.7948109,79.0006411,0.02786890543,13.0,299.88,0
21,30,348,0,28.0,0.0,8,1,2011,10.9301522,78.08485455,0.06905559809,10.907142857142857,300.47200000000004,0
21,30,752,7,16.0,0.0,5,1,2011,11.9415377,79.4861469,0.2452825089,8.0,299.608,0
21,30,752,0,12.0,0.0,8,1,2011,11.9415377,79.4861469,0.335652031,10.907142857142857,298.5266666,0
21,30,222,7,15.0,0.0,3,1,2011,11.3692044,77.67662687,0.05608280949,10.0,300.428,0
21,16,271,0,32.0,0.0,27,12,2010,13.0070817,76.0992703,0.000663936145,10.907142857142857,302.108,0
21,20,693,0,17.0,0.0,31,12,2010,19.1943294,72.9701779,0.0001655363444,12.0,301.324,0
32,32,783,0,11.0,1.0,20,1,2011,23.916667,91.5,0.1111277588,6.0,291.748,0
32,11,236,0,16.0,0.0,26,12,2010,23.2232877,72.6492267,2.45e-05,10.907142857142857,301.5466666,0
32,32,670,15,29.0,3.0,18,12,2010,23.5,91.666667,0.0001007299876,10.907142857142857,295.4366666,0
43,30,694,0,66.0,2.0,25,1,2011,10.7860267,79.1381497,0.009439082476,10.907142857142857,303.0133334,1
43,31,421,3,5.0,0.0,10,1,2011,16.69656855,77.95911462,0.0007232686035,7.0,305.312,0
43,28,104,15,296.0,2.0,28,8,2010,28.0159286,73.3171367,0.008965249238,10.907142857142857,313.4366666,1
48,4,401,0,45.0,0.0,1,2,2011,25.1677029,86.05935924,0.0897718966,10.907142857142857,294.672,0
48,11,363,0,95.0,0.0,29,1,2011,22.75,72.833333,4.99e-05,10.0,300.83,1
48,12,393,0,12.0,0.0,29,1,2011,29.9693747,76.8482787,0.0001306651459,12.0,289.6033334,0
48,16,369,0,204.0,1.0,1,2,2011,12.38217745,75.66531992,5.1e-05,10.907142857142857,301.73,1
48,16,378,0,40.0,0.0,3,2,2011,15.3484144,76.1547421,2.84e-05,5.0,307.22,0
48,16,785,0,66.0,0.0,2,2,2011,16.7469536,77.1327594,4.12e-05,10.907142857142857,307.18,1
48,25,551,0,16.0,2.0,2,2,2011,19.8076083,85.8252538,0.003510294645,10.907142857142857,301.388,0
48,25,239,0,6.0,0.0,31,1,2011,19.4129711,85.04710406,0.4621250320674176,10.907142857142857,301.248,0
48,27,261,0,39.0,0.0,1,2,2011,32.166667,75.316667,0.001985911746,10.907142857142857,287.50333340000003,0
48,30,418,0,10.0,0.0,29,1,2011,9.9261153,78.1140983,0.007762837172,8.0,302.52500000000003,0
48,30,483,0,16.0,0.0,3,2,2011,11.28422485,78.16615284,0.0005447172178,8.0,305.6366666,0
48,30,701,6,5.0,0.0,27,1,2011,10.73618605,79.63318659,0.02959746411,9.0,301.3166666,0
48,30,752,0,12.0,0.0,1,2,2011,11.9415377,79.4861469,0.01182924502,10.907142857142857,301.928,0
48,16,730,15,15.0,0.0,21,1,2011,13.3419169,74.7473232,0.0001119022877,22.0,304.612,0
48,35,294,0,47.0,0.0,3,2,2011,26.4733048,88.67886686,0.004832064648,23.0,292.6033334,0
48,2,621,0,24.0,0.0,24,1,2011,27.3594183,93.0406098,0.5065819908,10.907142857142857,280.552,0
48,16,51,15,48.0,0.0,14,1,2011,15.2485413,76.8323648,7.28e-05,6.0,306.35200000000003,0
49,31,360,0,127.0,0.0,8,2,2011,17.5,80.333333,5.96e-05,11.0,302.8433334,1
49,16,102,0,72.0,0.0,6,2,2011,18.083333,77.333333,4.47e-05,4.0,310.09000000000003,1
49,16,271,0,14.0,0.0,10,2,2011,13.0070817,76.0992703,8.02e-05,10.907142857142857,306.7033334,0
49,30,418,0,15.0,1.0,8,2,2011,9.9261153,78.1140983,0.002687165159,8.0,305.2133334,0
49,32,184,0,13.0,6.0,3,2,2011,23.8253158,91.97322267,0.00235266067,35.0,295.5666666,0
49,35,65,0,52.0,0.0,11,2,2011,23.13195425,87.2073972,8.24e-05,5.0,302.03000000000003,1
49,11,95,0,215.0,0.0,31,1,2011,21.75,73.0,6.28e-05,7.0,304.736,1
49,11,597,0,32.0,0.0,16,1,2011,24.0294885,73.0459884,8.2e-05,10.907142857142857,298.75333340000003,0
49,11,681,0,17.0,0.0,31,1,2011,21.19177615,72.95441578,6.28e-05,6.0,303.208,0
49,11,686,0,153.0,0.0,28,1,2011,21.1060413,72.7008247,7.22e-05,5.0,303.5233334,1
49,2,621,0,49.0,0.0,24,1,2011,27.3594183,93.0406098,0.5065819908,10.907142857142857,280.552,0
49,16,378,0,72.0,0.0,3,2,2011,15.3484144,76.1547421,2.84e-05,5.0,307.22,1
49,35,294,0,56.0,0.0,3,2,2011,26.4733048,88.67886686,0.004832064648,23.0,292.6033334,1
50,21,685,0,5.0,2.0,6,2,2011,24.9354013,93.56791112,0.009329089214,47.0,293.1333334,0
50,25,239,0,32.0,0.0,13,2,2011,19.4129711,85.04710406,0.4621250320674176,8.0,302.952,0
50,25,239,0,16.0,0.0,17,2,2011,19.4129711,85.04710406,0.4621250320674176,10.907142857142857,303.00333340000003,0
50,25,551,0,23.0,0.0,5,2,2011,19.8076083,85.8252538,0.002781365426,7.0,301.4366666,0
50,35,554,0,15.0,0.0,6,2,2011,23.3291882,86.3672378,0.007797300717,5.0,299.78000000000003,0
50,35,554,0,84.0,0.0,10,2,2011,23.3291882,86.3672378,8.02e-05,10.907142857142857,301.83,1
50,2,621,0,67.0,0.0,24,1,2011,27.3594183,93.0406098,0.5065819908,10.907142857142857,280.552,1
50,35,65,0,11.0,0.0,16,2,2011,23.13195425,87.2073972,8.37e-05,5.0,304.9866666,0
51,25,192,0,24.0,0.0,15,2,2011,20.75,85.5,0.0002887690815,9.0,304.6066666,0
51,30,694,0,18.0,0.0,21,2,2011,10.7860267,79.1381497,0.01659719939,8.0,305.6433334,0
51,30,697,0,30.0,0.0,22,2,2011,13.13014755,79.92435386,0.04554685673,7.0,304.865,0
51,30,716,0,22.0,0.0,26,2,2011,12.22721295,79.07015555,0.2452633783,10.907142857142857,302.415,0
51,35,65,0,11.0,0.0,16,2,2011,23.13195425,87.2073972,8.37e-05,5.0,304.9866666,0
51,25,443,0,19.0,0.0,14,2,2011,21.75,86.5,0.0001059390447,10.0,304.1866666,0
51,2,621,0,77.0,0.0,24,1,2011,27.3594183,93.0406098,0.5065819908,10.907142857142857,280.552,1
51,25,239,0,17.0,0.0,20,2,2011,19.4129711,85.04710406,0.4621250320674176,9.0,302.456,0
51,35,294,0,61.0,0.0,3,2,2011,26.4733048,88.67886686,0.004832064648,23.0,292.6033334,1
52,1,387,0,132.0,0.0,27,2,2011,16.21399145,81.02572814,0.2278476707,15.0,300.628,1
52,16,142,6,10.0,0.0,20,2,2011,13.6102243,77.5127721,0.0001792670163,6.0,306.156,0
52,19,460,0,12.0,0.0,21,2,2011,26.166667,77.5,0.1326510865,12.0,298.385,0
52,25,431,0,25.0,0.0,3,3,2011,18.35835435,81.89823749,0.02051106396,12.0,304.13,0
52,28,173,0,29.0,0.0,2,3,2011,26.80486585,76.4437457,0.01178702713,12.0,297.58,0
52,11,25,0,21.0,0.0,7,2,2011,22.5584995,72.9625629,4.25e-05,9.0,304.61,0
52,11,6,0,10.0,0.0,7,2,2011,23.0216238,72.5797068,4.25e-05,10.0,303.212,0
52,11,57,0,42.0,0.0,15,2,2011,24.172056,72.431134,0.0008085716425,10.0,303.3333334,0
52,2,621,0,90.0,0.0,24,1,2011,27.3594183,93.0406098,0.5065819908,10.907142857142857,280.552,1
52,25,551,0,16.0,0.0,1,3,2011,19.8076083,85.8252538,4.09e-05,11.0,303.76,0
0,4,359,0,2.0,0.0,3,3,2011,25.4916868,86.69910848,0.001582866165,15.0,296.82,0
0,30,710,6,104.0,2.0,3,3,2011,8.7284271,77.7112925,0.087986142,11.0,305.67,1
0,35,117,0,40.0,0.0,9,3,2011,23.2495714,87.8681751,9.79e-05,5.0,308.132,0
0,35,106,7,16.0,1.0,1,3,2011,24.0,87.583333,0.001634080366,6.0,302.85,0
0,20,646,7,10.0,0.0,23,2,2011,16.1357193,73.6522086,5.16e-05,15.0,304.5666666,0
0,2,216,0,101.0,0.0,24,1,2011,27.3,93.05,0.5065819908,10.907142857142857,280.552,1
1,1,249,0,19.0,0.0,19,3,2011,16.99842865,81.71561488,0.001156009842,13.0,305.74,0
1,11,161,0,17.0,0.0,8,3,2011,22.8358542,74.2556782,0.0001041250099,4.0,314.8233334,0
1,11,315,0,18.0,0.0,8,3,2011,21.5174104,70.4642754,0.0001128298492,7.0,310.35,0
1,11,681,0,34.0,0.0,5,3,2011,21.19177615,72.95441578,0.0001570309926,10.907142857142857,308.256,0
1,11,681,0,32.0,0.0,8,3,2011,21.19177615,72.95441578,9.06e-05,7.0,309.376,0
1,16,257,6,14.0,0.0,8,3,2011,17.166667,77.083333,9.87e-05,4.0,316.7133334,0
1,16,372,0,21.0,1.0,5,3,2011,13.1367201,78.1337246,0.005400195014,10.907142857142857,309.376,0
1,25,239,0,13.0,0.0,8,3,2011,19.4129711,85.04710406,0.4621250320674176,12.0,305.24,0
1,25,328,0,11.0,0.0,12,3,2011,20.13069385,84.07904761,0.002666833334,11.0,307.7733334,0
1,25,431,0,29.0,1.0,18,3,2011,18.35835435,81.89823749,0.0001368520881,12.0,308.61333340000004,0
1,25,551,0,41.0,0.0,10,3,2011,19.8076083,85.8252538,0.0001944522698,11.0,307.8533334,0
1,30,327,0,40.0,0.0,16,3,2011,12.87960515,79.70427615,0.0006368193414,9.0,308.59200000000004,0
1,35,274,0,35.0,0.0,19,3,2011,22.9052114,88.3760639,0.00879140506,13.0,302.98,0
1,35,527,0,80.0,0.0,23,3,2011,22.3599134,87.41331448,9.92e-05,14.0,304.296,1
1,11,493,0,29.0,0.0,21,2,2011,20.952407,72.9323831,0.0008183304689,4.0,304.848,0
1,16,102,3,56.0,0.0,27,2,2011,18.083333,77.333333,0.0670010289,4.0,307.48,1
1,17,720,7,25.0,0.0,18,2,2011,8.4882267,76.947551,0.005482273612,10.907142857142857,301.996,0
1,2,216,0,121.0,0.0,24,1,2011,27.3,93.05,0.5065819908,10.907142857142857,280.552,1
2,11,363,0,25.0,0.0,22,3,2011,22.75,72.833333,2.47e-05,10.907142857142857,313.62,0
2,16,147,6,28.0,0.0,20,3,2011,14.2266443,76.4005122,3.53e-05,6.0,314.844,0
2,27,289,0,96.0,0.0,27,3,2011,31.29201065,75.56805772,0.0003064361425,13.0,301.19333340000003,1
2,34,127,0,66.0,0.0,21,3,2011,29.23631315,80.10172077,0.05943331965,10.907142857142857,297.74333340000004,1
3,16,271,0,40.0,0.0,26,3,2011,13.0070817,76.0992703,0.0153692416,8.0,310.744,0
3,16,437,7,28.0,1.0,26,3,2011,12.8698101,74.8430082,0.007782872932,22.0,306.356,0
3,25,192,0,10.0,0.0,1,4,2011,20.75,85.5,0.008788776216,10.0,309.5,0
3,25,239,0,18.0,0.0,30,3,2011,19.4129711,85.04710406,0.4621250320674176,10.907142857142857,304.964,0
3,25,471,0,183.0,0.0,2,4,2011,19.2288319,82.5668344,0.0001809514382,8.0,311.44,1
3,35,162,0,151.0,0.0,1,4,2011,25.38703085,88.50471505,0.465613352,19.0,298.9666666,1
4,31,278,0,168.0,0.0,3,4,2011,17.360589,78.4740613,6.04e-05,6.0,315.7733334,1
4,35,65,0,45.0,1.0,28,3,2011,23.13195425,87.2073972,0.1105989606,6.0,308.772,0
4,35,65,0,19.0,0.0,29,3,2011,23.13195425,87.2073972,0.1460044343,10.907142857142857,308.772,0
4,35,65,0,13.0,0.0,29,3,2011,23.13195425,87.2073972,0.1460044343,10.907142857142857,308.772,0
4,35,274,0,65.0,0.0,31,3,2011,22.9052114,88.3760639,0.2367435734,16.0,301.285,1
4,35,274,0,25.0,0.0,6,4,2011,22.9052114,88.3760639,0.2059038448,10.907142857142857,300.536,0
4,2,621,0,147.0,0.0,24,1,2011,27.3594183,93.0406098,0.5065819908,10.907142857142857,280.552,1
5,3,660,0,13.0,0.0,10,4,2011,26.76777075,92.70140886,0.35847868,17.0,298.94333340000003,0
5,11,23,3,11.0,0.0,5,4,2011,20.866667,70.75,6.16e-05,6.0,315.00333340000003,0
5,16,102,3,5.0,0.0,5,4,2011,18.083333,77.333333,6.16e-05,3.0,321.708,0
5,16,124,0,43.0,0.0,5,4,2011,14.3683154,76.6538415,0.0001184704674,6.0,314.736,0
5,16,271,6,64.0,1.0,7,4,2011,13.0070817,76.0992703,0.00450556905,10.907142857142857,308.84000000000003,1
5,16,469,0,12.0,0.0,12,4,2011,12.3051828,76.6553609,0.006560810996,8.0,312.335,0
5,16,469,0,16.0,0.0,13,4,2011,12.3051828,76.6553609,0.007901608801,8.0,312.076,0
5,19,100,0,25.0,2.0,16,4,2011,23.2584857,77.401989,0.003037943601,4.0,315.6733334,0
5,20,195,3,7.0,0.0,6,4,2011,21.13170235,74.48990147,6.86e-05,10.907142857142857,318.2933334,0
5,32,184,0,57.0,1.0,15,4,2011,23.8253158,91.97322267,0.06001272779,10.907142857142857,303.34000000000003,1
5,35,294,0,64.0,0.0,15,4,2011,26.4733048,88.67886686,0.2846339955,10.907142857142857,296.2266666,1
5,16,740,15,83.0,0.0,2,4,2011,14.72447415,74.64223734,0.04801188945,34.0,303.4766666,1
5,35,274,0,69.0,0.0,31,3,2011,22.9052114,88.3760639,0.2367435734,16.0,301.285,1
5,35,274,0,38.0,0.0,6,4,2011,22.9052114,88.3760639,0.2059038448,10.907142857142857,300.536,0
6,31,424,0,45.0,0.0,22,4,2011,16.7434538,77.9923191,0.03769683834,10.907142857142857,314.94,0
6,1,763,0,22.0,0.0,24,4,2011,18.1120819,83.40521962,0.2910443642,11.0,310.5,0
6,16,102,3,10.0,0.0,11,4,2011,18.083333,77.333333,0.0363195253,3.0,317.8166666,0
6,16,257,0,34.0,0.0,21,4,2011,17.166667,77.083333,0.05886559346,3.0,317.065,0
6,16,369,0,16.0,0.0,13,4,2011,12.38217745,75.66531992,0.5232196598,28.0,306.51,0
6,16,378,15,14.0,0.0,12,4,2011,15.3484144,76.1547421,0.02226015918,7.0,314.05,0
6,16,469,0,26.0,0.0,24,4,2011,12.3051828,76.6553609,0.6917186806,8.0,305.39,0
6,16,469,6,21.0,0.0,20,4,2011,12.3051828,76.6553609,0.250811064,9.0,308.204,0
6,16,560,0,24.0,0.0,16,4,2011,16.083333,77.166667,0.08251434248,6.0,316.796,0
6,20,491,15,61.0,1.0,17,4,2011,20.0112475,73.7902364,0.006124711444,5.0,315.97200000000004,1
6,20,693,6,17.0,0.0,18,4,2011,19.1943294,72.9701779,0.01387869002,8.0,317.176,0
6,28,339,0,10.0,0.0,14,4,2011,26.51668105,77.05772977,0.04155761421,10.907142857142857,309.4633334,0
6,30,696,0,11.0,0.0,22,4,2011,9.9696643,77.47420049,0.5498600001,10.907142857142857,313.6533334,0
6,35,504,0,25.0,1.0,22,4,2011,22.642931,88.8930579,0.1518664035,10.907142857142857,303.17,0
6,35,117,0,118.0,1.0,19,4,2011,23.2495714,87.8681751,0.09735155277,12.0,306.99333340000004,1
7,1,387,0,106.0,3.0,28,4,2011,16.21399145,81.02572814,0.5415081107,7.0,307.94,1
7,31,765,7,8.0,0.0,27,4,2011,17.9820644,79.5970954,0.1189280815,7.0,310.945,0
7,3,77,6,66.0,0.0,23,4,2011,26.34142215,91.01674328,0.3847743948,10.907142857142857,300.896,1
7,3,314,0,6.0,2.0,30,4,2011,26.7577925,94.2079645,0.1487792432,10.907142857142857,300.095,0
7,11,25,0,96.0,0.0,18,4,2011,22.5584995,72.9625629,0.0001852530967,6.0,316.6733334,1
7,11,25,0,12.0,0.0,21,4,2011,22.5584995,72.9625629,0.0001732755394,6.0,315.676,0
7,11,23,3,32.0,0.0,19,4,2011,20.866667,70.75,0.001580187672,7.0,314.8866666,0
7,11,363,3,19.0,0.0,19,4,2011,22.75,72.833333,0.001741688785,5.0,316.0966666,0
7,11,597,0,12.0,0.0,27,4,2011,24.0294885,73.0459884,3.48e-05,5.0,320.8233334,0
7,16,147,0,14.0,0.0,1,5,2011,14.2266443,76.4005122,0.04366439091,10.907142857142857,310.67,0
7,16,231,0,33.0,1.0,27,4,2011,15.4206667,75.6225644,0.1352444608,4.0,314.668,0
7,16,271,0,97.0,0.0,28,4,2011,13.0070817,76.0992703,0.2785071823,9.0,304.88,1
7,16,722,15,25.0,0.0,21,4,2011,13.3400771,77.1006208,0.1759958813,8.0,308.656,0
7,16,730,15,13.0,0.0,18,4,2011,13.3419169,74.7473232,0.2143703741,16.0,305.44,0
7,25,551,0,12.0,0.0,27,4,2011,19.8076083,85.8252538,0.1703237418,8.0,306.46,0
7,30,710,6,13.0,0.0,18,4,2011,8.7284271,77.7112925,0.09876300738,9.0,307.04400000000004,0
7,30,348,7,4.0,0.0,24,4,2011,10.9301522,78.08485455,1.121350154,6.0,313.2333334,0
7,35,274,6,35.0,0.0,24,4,2011,22.9052114,88.3760639,0.2027345886,15.0,303.268,0
7,11,597,0,25.0,0.0,10,4,2011,24.0294885,73.0459884,0.0001406455982,5.0,313.7966666,0
7,20,374,0,32.0,0.0,9,4,2011,16.7028412,74.2405329,6.13e-05,6.0,316.72,0
7,31,424,0,51.0,0.0,22,4,2011,16.7434538,77.9923191,0.03769683834,10.907142857142857,314.94,1
7,2,621,0,173.0,0.0,31,1,2011,27.3594183,93.0406098,0.7235730027,20.0,283.1466666,1
7,35,117,0,152.0,0.0,15,4,2011,23.2495714,87.8681751,0.04750040655,10.907142857142857,306.72,1
8,1,392,0,71.0,0.0,27,4,2011,15.8309251,78.0425373,0.0430614165,7.0,312.96,1
8,3,660,0,56.0,0.0,6,5,2011,26.76777075,92.70140886,2.06658738,18.0,300.8066666,1
8,3,660,6,208.0,0.0,4,5,2011,26.76777075,92.70140886,2.050124456,18.0,301.935,1
8,3,641,0,15.0,0.0,5,5,2011,26.96388985,94.58213345,0.8901877922,17.0,303.68,0
8,11,95,0,42.0,0.0,3,5,2011,21.75,73.0,5.55e-05,6.0,315.1266666,0
8,11,744,15,12.0,0.0,3,5,2011,20.43219565,73.1409893,0.004517472025,7.0,314.4666666,0
8,12,19,0,20.0,0.0,7,5,2011,30.3843674,76.770421,0.05303068409,6.0,308.18333340000004,0
8,12,786,0,15.0,0.0,4,5,2011,30.1389108,77.301064,0.001068512926,4.0,309.6633334,0
8,16,372,0,12.0,0.0,3,5,2011,13.1367201,78.1337246,0.04706139085,10.0,305.9633334,0
8,27,276,0,37.0,0.0,3,5,2011,31.60857425,75.84644247,0.04116704934,8.0,308.2466666,0
8,30,604,0,13.0,0.0,4,5,2011,11.0600516,77.0679581,0.1690344056,10.0,303.44,0
8,34,479,0,13.0,0.0,8,5,2011,29.29478295,79.41548094,0.1424577131,10.907142857142857,304.0,0
8,35,294,0,15.0,0.0,5,5,2011,26.4733048,88.67886686,1.138024476,28.0,296.2266666,0
8,35,662,0,21.0,0.0,2,5,2011,22.5760669,88.42006758,0.5945047607,12.0,304.392,0
8,35,554,0,68.0,0.0,7,5,2011,23.3291882,86.3672378,0.2322560709,6.0,310.84000000000003,1
9,11,742,0,12.0,0.0,9,5,2011,22.2973142,73.1942567,0.0001526603341,10.907142857142857,314.628,0
9,11,396,0,99.0,0.0,13,5,2011,23.583333,70.0,0.0002663771331,3.0,316.3833334,1
9,16,436,6,42.0,0.0,8,5,2011,12.5238888,76.8961961,0.1299463155,10.907142857142857,304.67,0
9,16,175,15,13.0,1.0,9,5,2011,14.4679807,75.9195682,0.03452846388,10.907142857142857,310.196,0
9,16,272,0,12.0,0.0,13,5,2011,14.7874825,75.3996731,0.09915531393,24.0,304.996,0
9,16,84,0,21.0,0.0,15,5,2011,15.8572666,74.5069343,0.04118482376,9.0,313.5433334,0
9,16,722,0,20.0,0.0,13,5,2011,13.3400771,77.1006208,0.0328835695,8.0,309.59000000000003,0
9,19,362,3,8.0,0.0,10,5,2011,21.825599,75.614182,0.0007785707953,4.0,318.0966666,0
9,30,696,7,11.0,0.0,9,5,2011,9.9696643,77.47420049,0.07313094396,10.907142857142857,308.6866666,0
9,30,157,0,28.0,0.0,9,5,2011,11.7564329,79.7634644,0.04302878099,10.907142857142857,308.944,0
9,11,493,15,28.0,0.0,27,4,2011,20.952407,72.9323831,0.0001314640023,4.0,311.77,0
9,28,75,3,18.0,0.0,27,4,2011,25.5819034,71.61966243,3.48e-05,2.0,326.5066666,0
9,2,621,0,195.0,0.0,31,1,2011,27.3594183,93.0406098,0.7235730027,20.0,283.1466666,1
9,34,479,0,29.0,0.0,10,5,2011,29.29478295,79.41548094,0.1433440129,22.0,303.8866666,0
11,3,641,0,32.0,0.0,18,5,2011,26.96388985,94.58213345,0.5992525517,17.0,301.07,0
11,11,493,15,21.0,0.0,16,5,2011,20.952407,72.9323831,0.0003037917781,10.907142857142857,311.8,0
11,11,57,0,32.0,0.0,16,5,2011,24.172056,72.431134,0.0005569467907,10.907142857142857,314.8,0
11,11,57,0,287.0,0.0,15,5,2011,24.172056,72.431134,0.0003689804899,6.0,315.87333340000004,1
11,12,590,0,58.0,0.0,11,5,2011,28.9010899,76.5801935,0.04773047419,3.0,316.53000000000003,1
11,16,142,0,13.0,0.0,17,5,2011,13.6102243,77.5127721,0.4553198241,10.907142857142857,308.7233334,0
11,20,491,3,53.0,0.0,13,5,2011,20.0112475,73.7902364,0.005725708808,5.0,314.9866666,1
11,20,491,0,57.0,0.0,9,5,2011,20.0112475,73.7902364,0.003157393167,10.907142857142857,314.0233334,1
11,20,7,15,30.0,0.0,20,5,2011,19.1627725,74.8580243,0.03103257406,4.0,316.67,0
11,27,289,0,35.0,0.0,22,5,2011,31.29201065,75.56805772,0.3009952221,4.0,311.09000000000003,0
11,28,286,15,24.0,0.0,12,5,2011,26.9154576,75.8189817,0.0004107214367,3.0,318.7466666,0
11,30,327,0,12.0,0.0,16,5,2011,12.87960515,79.70427615,0.023009611,10.907142857142857,311.176,0
11,30,653,0,22.0,0.0,22,5,2011,9.851231,78.53047155,0.187793751,8.0,311.645,0
11,3,726,0,200.0,0.0,14,4,2011,26.7445958,92.0971834,0.1040485349,10.907142857142857,296.75,1
11,20,693,15,20.0,0.0,2,5,2011,19.1943294,72.9701779,0.01414423926,8.0,314.788,0
11,35,504,0,21.0,0.0,7,5,2011,22.642931,88.8930579,0.536171301,13.0,302.996,0
11,2,621,0,211.0,0.0,31,1,2011,27.3594183,93.0406098,0.7235730027,20.0,283.1466666,1
11,12,19,0,21.0,0.0,7,5,2011,30.3843674,76.770421,0.05303068409,6.0,308.18333340000004,0
11,12,786,0,18.0,0.0,4,5,2011,30.1389108,77.301064,0.001068512926,4.0,309.6633334,0
11,16,84,0,24.0,0.0,15,5,2011,15.8572666,74.5069343,0.04118482376,9.0,313.5433334,0
11,20,646,7,5.0,0.0,10,5,2011,16.1357193,73.6522086,0.03387456061,17.0,309.056,0
12,1,317,0,32.0,0.0,26,5,2011,14.4752936,78.8216861,0.03010703838,8.0,312.096,0
12,31,1,0,32.0,0.0,27,5,2011,19.5,78.5,0.0181271038,4.0,317.78000000000003,0
12,3,654,6,158.0,0.0,18,5,2011,26.9834936,94.6394226,0.5992525517,17.0,301.07,1
12,6,683,0,28.0,0.0,21,5,2011,23.25,83.0,0.01015428535,5.0,314.2666666,0
12,11,426,0,41.0,0.0,18,5,2011,23.6015557,72.3867981,0.001998657765,6.0,316.1866666,0
12,11,426,0,117.0,0.0,18,5,2011,23.6015557,72.3867981,0.001998657765,6.0,316.1866666,1
12,16,84,6,35.0,0.0,24,5,2011,15.8572666,74.5069343,0.04797721014,10.907142857142857,309.07,0
12,20,693,15,17.0,0.0,28,5,2011,19.1943294,72.9701779,0.08811730195,9.0,313.812,0
12,27,673,7,26.0,0.0,23,5,2011,30.4692,74.5182,0.1699077818,2.0,315.1,0
12,30,756,0,13.0,0.0,27,5,2011,11.9137874,79.50789298,0.1192932364,9.0,309.29,0
12,30,534,0,32.0,0.0,28,5,2011,11.2287716,78.81825555,0.1562797557,8.0,310.3433334,0
12,30,710,7,16.0,0.0,21,5,2011,8.7284271,77.7112925,0.02563029155,10.0,308.03200000000004,0
12,35,294,0,64.0,0.0,22,5,2011,26.4733048,88.67886686,0.7012608493,18.0,298.46,1
12,35,294,0,54.0,1.0,23,5,2011,26.4733048,88.67886686,0.8194955368,18.0,296.37333340000004,1
12,35,554,0,42.0,0.0,22,5,2011,23.3291882,86.3672378,0.324178848,7.0,306.65500000000003,0
12,2,216,0,225.0,0.0,24,1,2011,27.3,93.05,0.5065819908,10.907142857142857,280.552,1
12,11,493,15,32.0,0.0,16,5,2011,20.952407,72.9323831,0.0003037917781,10.907142857142857,311.8,0
13,1,317,0,42.0,0.0,3,6,2011,14.4752936,78.8216861,0.2414661965,7.0,310.4533334,0
13,1,392,0,55.0,0.0,30,5,2011,15.8309251,78.0425373,0.08862595967,6.0,314.135,1
13,3,461,0,46.0,1.0,28,5,2011,26.2551482,92.3290878,0.9328065209,21.0,300.78000000000003,0
13,6,380,0,17.0,0.0,29,5,2011,22.3547468,82.7110855,0.008465848586,9.0,311.876,0
13,16,84,3,27.0,0.0,5,6,2011,15.8572666,74.5069343,0.6886999553,4.0,311.1733334,0
